	Feature_Name	Phenotypic_Class	Value
103	DP__efficientnet_6	Prometaphase	0.030253118181081312
104	DP__efficientnet_6	SmallIrregular	0.0034318171756669647
105	DP__efficientnet_7	ADCCM	0.013865345985146257
106	DP__efficientnet_7	Anaphase	0.06305063136894712
107	DP__efficientnet_7	Apoptosis	3.2556713030270447e-06
108	DP__efficientnet_7	Binuclear	0.0006950718035230907
109	DP__efficientnet_7	Elongated	0.025708825030524372
110	DP__efficientnet_7	Grape	0.06087717077468445
111	DP__efficientnet_7	Hole	0.06099532118117822
112	DP__efficientnet_7	Interphase	0.00022286696964715177
113	DP__efficientnet_7	Large	0.017936223574319683
114	DP__efficientnet_7	Metaphase	0.029860499151964166
115	DP__efficientnet_7	MetaphaseAlignment	0.08734834115426725
116	DP__efficientnet_7	OutOfFocus	0.029714414904239084
117	DP__efficientnet_7	Polylobed	0.033017016774249036
118	DP__efficientnet_7	Prometaphase	0.10074279297765447
119	DP__efficientnet_7	SmallIrregular	0.01386780370860218
120	DP__efficientnet_8	ADCCM	8.849427774797616e-06
121	DP__efficientnet_8	Anaphase	0.004693175085871787
122	DP__efficientnet_8	Apoptosis	1.1961462343758186e-07
123	DP__efficientnet_8	Binuclear	0.03449648447606066
124	DP__efficientnet_8	Elongated	0.02040098886245583
125	DP__efficientnet_8	Grape	0.030575887552035583
126	DP__efficientnet_8	Hole	0.0
127	DP__efficientnet_8	Interphase	0.026176267983743888
128	DP__efficientnet_8	Large	0.02106593071563184
129	DP__efficientnet_8	Metaphase	0.0
130	DP__efficientnet_8	MetaphaseAlignment	0.031236405706300725
131	DP__efficientnet_8	OutOfFocus	0.008469525011386139
132	DP__efficientnet_8	Polylobed	0.009049578089831884
133	DP__efficientnet_8	Prometaphase	0.005250910538490737
134	DP__efficientnet_8	SmallIrregular	0.0
135	DP__efficientnet_9	ADCCM	0.005855320502941168
136	DP__efficientnet_9	Anaphase	0.0
137	DP__efficientnet_9	Apoptosis	0.000956657191339435
138	DP__efficientnet_9	Binuclear	0.013180639200364165
139	DP__efficientnet_9	Elongated	0.0
140	DP__efficientnet_9	Grape	0.0
141	DP__efficientnet_9	Hole	0.008889166985630309
142	DP__efficientnet_9	Interphase	0.0
143	DP__efficientnet_9	Large	0.00045810025611441567
144	DP__efficientnet_9	Metaphase	0.0
145	DP__efficientnet_9	MetaphaseAlignment	0.045303919648124025
146	DP__efficientnet_9	OutOfFocus	0.0
147	DP__efficientnet_9	Polylobed	0.009521148704063703
148	DP__efficientnet_9	Prometaphase	0.000174777840422333
149	DP__efficientnet_9	SmallIrregular	0.0
150	DP__efficientnet_10	ADCCM	0.0
151	DP__efficientnet_10	Anaphase	0.03626724725715496
152	DP__efficientnet_10	Apoptosis	0.0065292729742170595
153	DP__efficientnet_10	Binuclear	0.0
154	DP__efficientnet_10	Elongated	0.0
155	DP__efficientnet_10	Grape	0.0
156	DP__efficientnet_10	Hole	0.010975312925035252
157	DP__efficientnet_10	Interphase	0.010573632540703745
158	DP__efficientnet_10	Large	0.007575185569900816
159	DP__efficientnet_10	Metaphase	0.007946094109528084
160	DP__efficientnet_10	MetaphaseAlignment	0.053152682333134894
161	DP__efficientnet_10	OutOfFocus	0.0
162	DP__efficientnet_10	Polylobed	0.0
163	DP__efficientnet_10	Prometaphase	0.026740404126313264
164	DP__efficientnet_10	SmallIrregular	0.0
165	DP__efficientnet_11	ADCCM	0.0
166	DP__efficientnet_11	Anaphase	0.029854341863013174
167	DP__efficientnet_11	Apoptosis	6.504708038798649e-07
168	DP__efficientnet_11	Binuclear	0.002416032700774423
169	DP__efficientnet_11	Elongated	0.0
170	DP__efficientnet_11	Grape	0.002542528483776201
171	DP__efficientnet_11	Hole	0.0
172	DP__efficientnet_11	Interphase	0.049258973061410374
173	DP__efficientnet_11	Large	0.0
174	DP__efficientnet_11	Metaphase	0.026369196959649996
175	DP__efficientnet_11	MetaphaseAlignment	0.025010003092727297
176	DP__efficientnet_11	OutOfFocus	0.0
177	DP__efficientnet_11	Polylobed	0.1179133938694105
178	DP__efficientnet_11	Prometaphase	0.025048080253764697
179	DP__efficientnet_11	SmallIrregular	0.028752786526201002
180	DP__efficientnet_12	ADCCM	0.000990361958502268
181	DP__efficientnet_12	Anaphase	0.0
182	DP__efficientnet_12	Apoptosis	0.002397574140152986
183	DP__efficientnet_12	Binuclear	0.0039482257602164094
184	DP__efficientnet_12	Elongated	0.0014350387950040266
185	DP__efficientnet_12	Grape	0.0
186	DP__efficientnet_12	Hole	0.0
187	DP__efficientnet_12	Interphase	0.07955523779646535
188	DP__efficientnet_12	Large	0.0
189	DP__efficientnet_12	Metaphase	0.0
190	DP__efficientnet_12	MetaphaseAlignment	0.0
191	DP__efficientnet_12	OutOfFocus	0.0158550490198022
192	DP__efficientnet_12	Polylobed	0.04421994668395518
193	DP__efficientnet_12	Prometaphase	3.659049907991762e-07
194	DP__efficientnet_12	SmallIrregular	0.0
195	DP__efficientnet_13	ADCCM	0.0
196	DP__efficientnet_13	Anaphase	0.0
197	DP__efficientnet_13	Apoptosis	2.904176109838768e-07
198	DP__efficientnet_13	Binuclear	0.05719754558917839
199	DP__efficientnet_13	Elongated	0.0034340170461522298
200	DP__efficientnet_13	Grape	0.003941495999107664
201	DP__efficientnet_13	Hole	0.026275690890983968
202	DP__efficientnet_13	Interphase	0.10823607831580234
203	DP__efficientnet_13	Large	0.0
204	DP__efficientnet_13	Metaphase	0.0
205	DP__efficientnet_13	MetaphaseAlignment	0.010842702888097789
206	DP__efficientnet_13	OutOfFocus	0.00229436778405865
207	DP__efficientnet_13	Polylobed	0.01060913419178187
208	DP__efficientnet_13	Prometaphase	0.0005609720499556131
209	DP__efficientnet_13	SmallIrregular	0.0
210	DP__efficientnet_14	ADCCM	0.007020007909751014
211	DP__efficientnet_14	Anaphase	0.013559403511788411
212	DP__efficientnet_14	Apoptosis	0.053115433319215144
213	DP__efficientnet_14	Binuclear	0.03248644388161448
214	DP__efficientnet_14	Elongated	0.004497206545995063
215	DP__efficientnet_14	Grape	0.0
216	DP__efficientnet_14	Hole	0.012847700518839603
217	DP__efficientnet_14	Interphase	0.0651155845340594
218	DP__efficientnet_14	Large	0.0
219	DP__efficientnet_14	Metaphase	0.036761616480553996
220	DP__efficientnet_14	MetaphaseAlignment	0.011020486144308969
221	DP__efficientnet_14	OutOfFocus	0.0
222	DP__efficientnet_14	Polylobed	0.04137998076020716
223	DP__efficientnet_14	Prometaphase	0.059841019694866535
224	DP__efficientnet_14	SmallIrregular	0.05249576466666304
225	DP__efficientnet_15	ADCCM	0.038520734006047046
226	DP__efficientnet_15	Anaphase	0.0
227	DP__efficientnet_15	Apoptosis	0.009957212200072223
228	DP__efficientnet_15	Binuclear	0.023614121709469405
229	DP__efficientnet_15	Elongated	0.0034842878883696573
230	DP__efficientnet_15	Grape	0.02950537431280558
