	Feature_Name	Phenotypic_Class	ML_coefficient
194	DP__efficientnet_12	SmallIrregular	0.0005198882051606798
195	DP__efficientnet_13	ADCCM	0.0023683093543827045
196	DP__efficientnet_13	Anaphase	-0.0024419182224772605
197	DP__efficientnet_13	Apoptosis	0.002484487011869045
198	DP__efficientnet_13	Binuclear	-0.000982578714486755
199	DP__efficientnet_13	Elongated	0.0066603843777680955
200	DP__efficientnet_13	Grape	-0.0020616056845279454
201	DP__efficientnet_13	Hole	0.006839241271063108
202	DP__efficientnet_13	Interphase	0.026668535619544503
203	DP__efficientnet_13	Large	0.002820593195080806
204	DP__efficientnet_13	Metaphase	-0.009232702848795758
205	DP__efficientnet_13	MetaphaseAlignment	0.0012416232633608876
206	DP__efficientnet_13	OutOfFocus	-0.011075242095281957
207	DP__efficientnet_13	Polylobed	-0.004108400208090494
208	DP__efficientnet_13	Prometaphase	-0.011049648344853285
209	DP__efficientnet_13	SmallIrregular	-0.008131077974556516
210	DP__efficientnet_14	ADCCM	-0.0016966491598632474
211	DP__efficientnet_14	Anaphase	-0.0031192273301761156
212	DP__efficientnet_14	Apoptosis	0.019809147979953496
213	DP__efficientnet_14	Binuclear	-0.013343681869523028
214	DP__efficientnet_14	Elongated	0.004976392196895685
215	DP__efficientnet_14	Grape	0.0025463701830188597
216	DP__efficientnet_14	Hole	0.005743599631669843
217	DP__efficientnet_14	Interphase	0.0006820106317054823
218	DP__efficientnet_14	Large	0.004497815909346357
219	DP__efficientnet_14	Metaphase	-0.0017482953209729418
220	DP__efficientnet_14	MetaphaseAlignment	0.016107114847990215
221	DP__efficientnet_14	OutOfFocus	-0.01372034058438438
222	DP__efficientnet_14	Polylobed	-0.0037525433872042293
223	DP__efficientnet_14	Prometaphase	-0.006014395895053141
224	DP__efficientnet_14	SmallIrregular	-0.010967317833402261
225	DP__efficientnet_15	ADCCM	0.005526475852670868
226	DP__efficientnet_15	Anaphase	0.00722556021643538
227	DP__efficientnet_15	Apoptosis	0.0026450392887695066
228	DP__efficientnet_15	Binuclear	-0.005366119545033392
229	DP__efficientnet_15	Elongated	-0.010976420182241894
230	DP__efficientnet_15	Grape	-0.006615258787993549
231	DP__efficientnet_15	Hole	0.00895330288715527
232	DP__efficientnet_15	Interphase	-0.004359763369782889
233	DP__efficientnet_15	Large	-0.010268066290623384
234	DP__efficientnet_15	Metaphase	0.0023697107358892204
235	DP__efficientnet_15	MetaphaseAlignment	-0.0004219939925804899
236	DP__efficientnet_15	OutOfFocus	0.019484499484530612
237	DP__efficientnet_15	Polylobed	-0.0015366085874223905
238	DP__efficientnet_15	Prometaphase	-0.004703481536432777
239	DP__efficientnet_15	SmallIrregular	-0.0019568761733388855
240	DP__efficientnet_16	ADCCM	-0.007422507478415221
241	DP__efficientnet_16	Anaphase	0.00017501910143654555
242	DP__efficientnet_16	Apoptosis	0.021181922208184822
243	DP__efficientnet_16	Binuclear	-2.7325750914427044e-05
244	DP__efficientnet_16	Elongated	-0.008103686498393598
245	DP__efficientnet_16	Grape	0.009123694992258279
246	DP__efficientnet_16	Hole	-0.0054064027631261285
247	DP__efficientnet_16	Interphase	-0.001800424334371382
248	DP__efficientnet_16	Large	0.0016526013032819517
249	DP__efficientnet_16	Metaphase	-0.004636006099193348
250	DP__efficientnet_16	MetaphaseAlignment	-0.004454525326260755
251	DP__efficientnet_16	OutOfFocus	0.009294462660028993
252	DP__efficientnet_16	Polylobed	-0.004554771327480436
253	DP__efficientnet_16	Prometaphase	-0.0025667031281495
254	DP__efficientnet_16	SmallIrregular	-0.002455347558886323
255	DP__efficientnet_17	ADCCM	-0.0020323417676088077
256	DP__efficientnet_17	Anaphase	0.0032220808425347165
257	DP__efficientnet_17	Apoptosis	0.01218895638355658
258	DP__efficientnet_17	Binuclear	-0.0013164514828760147
259	DP__efficientnet_17	Elongated	-0.004570512947091905
260	DP__efficientnet_17	Grape	0.008928725209709385
261	DP__efficientnet_17	Hole	-0.013268341385040034
262	DP__efficientnet_17	Interphase	-0.0011060151035221317
263	DP__efficientnet_17	Large	0.004686650766927031
264	DP__efficientnet_17	Metaphase	-0.01057958767406684
265	DP__efficientnet_17	MetaphaseAlignment	0.01143990077944856
266	DP__efficientnet_17	OutOfFocus	0.0006295104162506048
267	DP__efficientnet_17	Polylobed	0.002387498425556833
268	DP__efficientnet_17	Prometaphase	0.009330870315305871
269	DP__efficientnet_17	SmallIrregular	-0.019940942779083527
270	DP__efficientnet_18	ADCCM	0.002238126381080843
271	DP__efficientnet_18	Anaphase	0.00020287360172127804
272	DP__efficientnet_18	Apoptosis	0.0073972316847957945
273	DP__efficientnet_18	Binuclear	0.008759163217681583
274	DP__efficientnet_18	Elongated	0.011753614576002828
275	DP__efficientnet_18	Grape	-0.011014126386771128
276	DP__efficientnet_18	Hole	-0.004862501844565751
277	DP__efficientnet_18	Interphase	0.0002688403273769164
278	DP__efficientnet_18	Large	-0.013191379028215856
279	DP__efficientnet_18	Metaphase	0.009896855990203785
280	DP__efficientnet_18	MetaphaseAlignment	-0.013294045437301713
281	DP__efficientnet_18	OutOfFocus	4.3186955999348284e-05
282	DP__efficientnet_18	Polylobed	0.006728699387284291
283	DP__efficientnet_18	Prometaphase	-0.0029469040901430803
284	DP__efficientnet_18	SmallIrregular	-0.0019796353351490513
285	DP__efficientnet_19	ADCCM	-0.0002789464650398571
286	DP__efficientnet_19	Anaphase	-0.009011821637614777
287	DP__efficientnet_19	Apoptosis	0.015483720401717827
288	DP__efficientnet_19	Binuclear	0.007251402880331837
289	DP__efficientnet_19	Elongated	-0.0013740350869180379
290	DP__efficientnet_19	Grape	0.002187371744079837
291	DP__efficientnet_19	Hole	-0.00178525280209964
292	DP__efficientnet_19	Interphase	-0.010455708347078006
293	DP__efficientnet_19	Large	-0.004567306617789528
294	DP__efficientnet_19	Metaphase	-0.0010948220086124134
295	DP__efficientnet_19	MetaphaseAlignment	0.009164664590065114
296	DP__efficientnet_19	OutOfFocus	0.005155488811785411
297	DP__efficientnet_19	Polylobed	-0.0039976527607772944
298	DP__efficientnet_19	Prometaphase	-0.0005871263185168827
299	DP__efficientnet_19	SmallIrregular	-0.006089976383533262
300	DP__efficientnet_20	ADCCM	-0.0019977154146065307
301	DP__efficientnet_20	Anaphase	0.012162205260862551
302	DP__efficientnet_20	Apoptosis	-0.02567991039061633
303	DP__efficientnet_20	Binuclear	-0.00028917102851186015
304	DP__efficientnet_20	Elongated	-0.0016144505493442456
305	DP__efficientnet_20	Grape	0.001385372210694443
306	DP__efficientnet_20	Hole	0.007681758927849012
307	DP__efficientnet_20	Interphase	0.023169617913165925
308	DP__efficientnet_20	Large	-0.009285854221254828
309	DP__efficientnet_20	Metaphase	-0.0022820467278328567
310	DP__efficientnet_20	MetaphaseAlignment	-0.007307962592576786
311	DP__efficientnet_20	OutOfFocus	0.01019303603025957
312	DP__efficientnet_20	Polylobed	-0.004164035930881501
313	DP__efficientnet_20	Prometaphase	-0.005092823495798936
314	DP__efficientnet_20	SmallIrregular	0.003121980008591085
315	DP__efficientnet_21	ADCCM	-0.02648996855845672
316	DP__efficientnet_21	Anaphase	0.006569411597673448
317	DP__efficientnet_21	Apoptosis	0.013717532230112123
318	DP__efficientnet_21	Binuclear	0.0024991502113538744
319	DP__efficientnet_21	Elongated	-0.0021605028204997132
320	DP__efficientnet_21	Grape	-0.002092159833930886
321	DP__efficientnet_21	Hole	-0.004355937993386034
322	DP__efficientnet_21	Interphase	0.011714053121754574
323	DP__efficientnet_21	Large	0.0008860369966241085
324	DP__efficientnet_21	Metaphase	-0.008878484275614811
325	DP__efficientnet_21	MetaphaseAlignment	-0.007457858578502079
326	DP__efficientnet_21	OutOfFocus	0.025478136092816673
327	DP__efficientnet_21	Polylobed	-0.00834976789333904
328	DP__efficientnet_21	Prometaphase	0.0110836367922883
329	DP__efficientnet_21	SmallIrregular	-0.012163277088893878
330	DP__efficientnet_22	ADCCM	-0.013501644884655188
331	DP__efficientnet_22	Anaphase	-0.00958467850894149
332	DP__efficientnet_22	Apoptosis	-0.006900314531925235
333	DP__efficientnet_22	Binuclear	0.02097978558432387
334	DP__efficientnet_22	Elongated	0.0031351902676755956
335	DP__efficientnet_22	Grape	-0.007445631735884559
336	DP__efficientnet_22	Hole	-0.0012228030389768024
337	DP__efficientnet_22	Interphase	-0.006257968598478322
338	DP__efficientnet_22	Large	-0.005517748603409587
339	DP__efficientnet_22	Metaphase	0.0003950047649691128
340	DP__efficientnet_22	MetaphaseAlignment	0.009916889564728184
341	DP__efficientnet_22	OutOfFocus	0.00124242985235569
342	DP__efficientnet_22	Polylobed	-0.006213234854841094
343	DP__efficientnet_22	Prometaphase	0.015543996167862067
344	DP__efficientnet_22	SmallIrregular	0.005430728555197945
345	DP__efficientnet_23	ADCCM	0.0051954888322644464
346	DP__efficientnet_23	Anaphase	-0.008002724635506941
347	DP__efficientnet_23	Apoptosis	0.03050764584822826
348	DP__efficientnet_23	Binuclear	-0.01646893302460986
349	DP__efficientnet_23	Elongated	-0.0130831439485348
350	DP__efficientnet_23	Grape	-0.017176543342131655
351	DP__efficientnet_23	Hole	-0.009019672065615863
352	DP__efficientnet_23	Interphase	-0.019066225010432
353	DP__efficientnet_23	Large	0.0031004487129720412
354	DP__efficientnet_23	Metaphase	0.0023079808703247054
355	DP__efficientnet_23	MetaphaseAlignment	0.008634802697319692
356	DP__efficientnet_23	OutOfFocus	0.0061525467580018645
357	DP__efficientnet_23	Polylobed	0.023239154292374827
358	DP__efficientnet_23	Prometaphase	-0.0014718535665276902
359	DP__efficientnet_23	SmallIrregular	0.005151027581873193
360	DP__efficientnet_24	ADCCM	-0.002999141675692284
361	DP__efficientnet_24	Anaphase	-0.005730786962286588
362	DP__efficientnet_24	Apoptosis	-0.006418920800759077
363	DP__efficientnet_24	Binuclear	-0.007984157688517703
364	DP__efficientnet_24	Elongated	-0.0037524923102555886
365	DP__efficientnet_24	Grape	0.0013133360268055402
366	DP__efficientnet_24	Hole	0.019374266268554374
367	DP__efficientnet_24	Interphase	-0.022219717505787655
368	DP__efficientnet_24	Large	-0.0037426090026188956
369	DP__efficientnet_24	Metaphase	-0.005372226157702357
370	DP__efficientnet_24	MetaphaseAlignment	0.0016248321685051641
371	DP__efficientnet_24	OutOfFocus	0.013575443675232238
372	DP__efficientnet_24	Polylobed	-0.00328020070043065
373	DP__efficientnet_24	Prometaphase	0.00930983942533324
374	DP__efficientnet_24	SmallIrregular	0.01630253523961974
375	DP__efficientnet_25	ADCCM	-0.008562190363401303
376	DP__efficientnet_25	Anaphase	0.007999788872287304
377	DP__efficientnet_25	Apoptosis	0.012195068933251639
378	DP__efficientnet_25	Binuclear	-0.013228646988718833
379	DP__efficientnet_25	Elongated	-0.01662300727778525
380	DP__efficientnet_25	Grape	-0.00816790153280045
381	DP__efficientnet_25	Hole	-0.0022057025508271737
382	DP__efficientnet_25	Interphase	0.008394528528228331
383	DP__efficientnet_25	Large	0.0036527611452701484
384	DP__efficientnet_25	Metaphase	-0.0021191062087525785
