	Feature_Name	Phenotypic_Class	Value
347	CP__AreaShape_Perimeter	Apoptosis	0.036134768698297154
348	CP__AreaShape_Perimeter	Binuclear	0.0
349	CP__AreaShape_Perimeter	Elongated	0.0
350	CP__AreaShape_Perimeter	Grape	0.008810486132513848
351	CP__AreaShape_Perimeter	Hole	0.0010605991424059694
352	CP__AreaShape_Perimeter	Interphase	0.0
353	CP__AreaShape_Perimeter	Large	0.06911086355869425
354	CP__AreaShape_Perimeter	Metaphase	0.0
355	CP__AreaShape_Perimeter	MetaphaseAlignment	0.0
356	CP__AreaShape_Perimeter	OutOfFocus	0.053709682962808696
357	CP__AreaShape_Perimeter	Polylobed	0.030670759102842775
358	CP__AreaShape_Perimeter	Prometaphase	0.0
359	CP__AreaShape_Perimeter	SmallIrregular	0.0
360	CP__AreaShape_Solidity	ADCCM	0.06920876802284841
361	CP__AreaShape_Solidity	Anaphase	0.0
362	CP__AreaShape_Solidity	Apoptosis	0.01296054693223117
363	CP__AreaShape_Solidity	Binuclear	0.12003026443829364
364	CP__AreaShape_Solidity	Elongated	0.0
365	CP__AreaShape_Solidity	Grape	0.0916171032667011
366	CP__AreaShape_Solidity	Hole	0.00196879469731254
367	CP__AreaShape_Solidity	Interphase	0.13483805745494548
368	CP__AreaShape_Solidity	Large	0.0
369	CP__AreaShape_Solidity	Metaphase	0.015463415888617401
370	CP__AreaShape_Solidity	MetaphaseAlignment	0.0685273001153116
371	CP__AreaShape_Solidity	OutOfFocus	0.0
372	CP__AreaShape_Solidity	Polylobed	0.049599652893117914
373	CP__AreaShape_Solidity	Prometaphase	0.0
374	CP__AreaShape_Solidity	SmallIrregular	0.0
375	CP__AreaShape_Zernike_0_0	ADCCM	0.05202776971810996
376	CP__AreaShape_Zernike_0_0	Anaphase	0.005433739313654962
377	CP__AreaShape_Zernike_0_0	Apoptosis	1.695580206900373e-08
378	CP__AreaShape_Zernike_0_0	Binuclear	0.025849065767586187
379	CP__AreaShape_Zernike_0_0	Elongated	0.11017040588884124
380	CP__AreaShape_Zernike_0_0	Grape	0.0
381	CP__AreaShape_Zernike_0_0	Hole	0.09661905254870749
382	CP__AreaShape_Zernike_0_0	Interphase	0.007829926852292661
383	CP__AreaShape_Zernike_0_0	Large	0.0
384	CP__AreaShape_Zernike_0_0	Metaphase	0.09062200099040557
385	CP__AreaShape_Zernike_0_0	MetaphaseAlignment	0.0
386	CP__AreaShape_Zernike_0_0	OutOfFocus	0.0
387	CP__AreaShape_Zernike_0_0	Polylobed	0.018227472690964336
388	CP__AreaShape_Zernike_0_0	Prometaphase	0.13646828285199492
389	CP__AreaShape_Zernike_0_0	SmallIrregular	0.05528121037121364
390	CP__AreaShape_Zernike_1_1	ADCCM	0.0
391	CP__AreaShape_Zernike_1_1	Anaphase	0.0
392	CP__AreaShape_Zernike_1_1	Apoptosis	0.037790861461816996
393	CP__AreaShape_Zernike_1_1	Binuclear	0.0
394	CP__AreaShape_Zernike_1_1	Elongated	0.032278271473083306
395	CP__AreaShape_Zernike_1_1	Grape	0.019904186346406436
396	CP__AreaShape_Zernike_1_1	Hole	0.0
397	CP__AreaShape_Zernike_1_1	Interphase	0.026219172664782825
398	CP__AreaShape_Zernike_1_1	Large	0.03498615801775287
399	CP__AreaShape_Zernike_1_1	Metaphase	0.03762023236951197
400	CP__AreaShape_Zernike_1_1	MetaphaseAlignment	0.028590565030252507
